assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,0,3,None,None,0,180184,None,,0,0,0,0,0.0,503,208,None,,0,3,2.5,2.5,1,Donny,1.0,0,0,0.0,504,209,336,False,0.0,500,207,12,,None,55,0,0,None,0,,180184.jpg,1.0,0,0,van de Beek,0.6,False,None,a,14,1,0.0,497,206,1,1168,1168,2278,2278,0.2,0.2,Van de Beek,0
0,0,0,None,None,0,184667,None,,0,0,0,0,0.0,319,149,None,,0,2,2.4,2.4,0,Victor,0.0,0,0,0.0,331,152,337,False,0.0,322,151,0,,None,45,0,0,None,0,,184667.jpg,0.0,0,0,Lindelöf,0.3,False,None,a,14,1,0.0,287,134,0,361,361,919,919,0.0,0.0,Lindelöf,0
0,0,1,None,None,0,195851,None,,0,0,0,0,0.0,460,179,None,,0,3,2.1,2.1,1,Scott,1.0,2,0,0.0,462,178,338,False,0.0,457,175,77,,None,50,0,0,None,0,,195851.jpg,1.0,0,0,McTominay,0.3,False,None,a,14,1,0.0,446,170,1,920,920,1005,1005,0.2,0.2,McTominay,1
0,0,0,None,None,0,197365,None,,0,0,0,0,0.0,207,79,None,,0,2,1.5,1.5,0,Eric,0.0,0,0,0.0,223,82,339,False,0.0,214,81,0,,None,40,0,0,None,0,,197365.jpg,0.0,0,0,Bailly,1.8,False,None,a,14,1,0.0,164,56,0,3501,3501,3780,3780,0.0,0.0,Bailly,0
0,0,13,None,None,0,209243,None,,0,0,0,0,0.0,555,239,None,,0,3,3.1,3.1,2,Jadon,2.0,2,0,0.0,555,239,340,False,0.0,554,238,89,,None,75,0,0,None,0,,209243.jpg,2.0,0,0,Sancho,10.4,False,None,a,14,1,0.0,555,239,2,9772,9772,18933,18933,0.3,0.3,Sancho,0
0,0,0,None,None,0,214590,None,,0,0,0,0,0.0,336,159,None,,0,2,2.4,2.4,0,Aaron,0.0,0,0,0.0,347,161,341,False,0.0,338,160,0,,None,45,0,0,None,0,,214590.jpg,0.0,0,0,Wan-Bissaka,0.4,False,None,a,14,1,0.0,309,149,0,843,843,1557,1557,0.0,0.0,Wan-Bissaka,0
0,0,10,None,None,0,216051,None,,0,0,0,0,0.0,339,160,None,,0,2,2.4,2.4,1,Diogo,1.0,2,0,0.0,350,162,342,False,0.0,341,161,90,,None,45,0,0,None,0,,216051.jpg,1.0,0,0,Dalot Teixeira,4.6,False,None,a,14,1,0.0,312,150,1,5857,5857,6806,6806,0.2,0.2,Dalot,0
0,0,0,None,None,0,232937,None,,0,0,0,0,0.0,225,90,None,,0,2,1.5,1.5,0,Brandon,0.0,0,0,0.0,241,93,343,False,0.0,232,92,0,,None,40,0,0,None,0,,232937.jpg,0.0,0,0,Williams,2.6,False,None,a,14,1,0.0,183,68,0,1415,1415,3671,3671,0.0,0.0,B.Williams,0
0,0,2,None,None,0,449434,None,,0,0,0,0,0.0,480,193,None,,0,3,2.1,2.1,1,Anthony,1.0,0,0,0.0,481,193,344,False,0.0,477,191,1,,None,50,0,0,None,0,,449434.jpg,1.0,0,0,Elanga,1.0,False,None,a,14,1,0.0,469,187,1,2175,2175,3393,3393,0.2,0.2,Elanga,0
0,0,0,0,0,0,148225,None,,0,0,0,0,0.0,548,51,None,,0,4,0.0,0.0,0,Anthony,0.0,0,0,0.0,548,51,345,False,0.0,547,51,0,Hamstring injury - Unknown return date,2022-08-04T15:00:05.546362Z,70,0,0,None,0,,148225.jpg,0.0,0,0,Martial,1.9,False,None,i,14,1,0.0,547,50,0,1374,1374,31766,31766,0.0,0.0,Martial,0
0,0,0,75,75,0,488404,None,,0,0,0,0,0.0,402,143,None,,0,3,1.1,1.1,0,Facundo,0.0,0,0,0.0,409,143,347,False,0.0,403,139,0,Ankle injury - 75% chance of playing,2022-08-01T17:30:04.900946Z,45,0,0,None,0,,488404.jpg,0.0,0,0,Pellistri Rebollo,0.1,False,None,d,14,1,0.0,380,130,0,63,63,333,333,0.0,0.0,Pellistri,0
0,0,0,None,None,0,21205,None,,0,0,0,0,0.0,184,4,None,,0,1,1.5,1.5,0,Tom,0.0,0,0,0.0,200,18,348,False,0.0,191,18,0,,None,40,0,0,None,0,,21205.jpg,0.0,0,0,Heaton,0.5,False,None,a,14,1,0.0,141,4,0,571,571,556,556,0.0,0.0,Heaton,0
0,0,6,None,None,0,222690,None,,0,0,0,0,0.0,351,168,None,,0,2,2.4,2.4,1,Tyrell,1.0,0,0,0.0,361,169,504,False,0.0,352,168,1,,None,45,0,0,None,0,,222690.jpg,1.0,0,0,Malacia,2.4,False,None,a,14,1,0.0,325,159,1,2518,2518,5567,5567,0.2,0.2,Malacia,0
0,0,17,None,None,0,80607,None,,0,0,0,0,0.0,535,229,None,,0,3,2.8,2.8,2,Christian,2.0,2,0,0.0,535,229,519,False,0.0,534,228,90,,None,65,0,0,None,0,,80607.jpg,2.0,0,0,Eriksen,4.9,False,None,a,14,1,0.0,534,229,2,9403,9403,8856,8856,0.3,0.3,Eriksen,0
0,0,16,None,None,0,221820,None,,0,0,0,0,0.0,348,166,None,,0,2,2.4,2.4,0,Lisandro,0.0,2,0,0.0,358,167,533,False,0.0,349,166,90,,None,45,0,0,None,0,,221820.jpg,0.0,0,0,Martínez,3.4,False,None,a,14,1,0.0,322,157,0,8171,8171,6653,6653,0.0,0.0,Martínez,1
0,0,0,None,None,0,493250,None,,0,0,0,0,0.0,406,145,None,,0,3,1.5,1.5,0,Amad,0.0,0,0,0.0,413,145,550,False,0.0,407,141,0,,None,45,0,0,None,0,,493250.jpg,0.0,0,0,Diallo,0.2,False,None,a,14,1,0.0,384,132,0,823,823,566,566,0.0,0.0,Amad,0
0,0,0,None,None,0,461548,None,,0,0,0,0,0.0,391,135,None,,0,3,1.5,1.5,0,Zidane,0.0,0,0,0.0,398,135,551,False,0.0,392,131,0,,None,45,0,0,None,0,,461548.jpg,0.0,0,0,Iqbal,0.2,False,None,a,14,1,0.0,368,122,0,857,857,734,734,0.0,0.0,Iqbal,0
0,0,0,25,25,0,50232,5,,0,0,0,0,0.0,417,154,3,,0,3,0.4,0.5,0,Jonjo,0.0,0,0,0.0,424,154,349,False,0.0,418,150,0,Hamstring injury - 25% chance of playing,2022-08-01T11:00:05.118437Z,50,0,0,None,0,,50232.jpg,0.0,0,0,Shelvey,0.1,False,None,d,15,4,0.0,395,141,0,36,36,369,369,0.0,0.0,Shelvey,0
0,0,0,None,None,0,56983,None,,0,0,0,0,0.0,256,115,None,,0,2,1.9,2.4,0,Matt,0.0,0,0,0.0,271,118,350,False,0.0,262,117,0,,None,45,0,0,None,0,,56983.jpg,0.0,0,0,Ritchie,0.1,False,None,a,15,4,0.0,214,93,0,67,67,401,401,0.0,0.0,Ritchie,0
0,0,0,25,25,0,57145,None,,0,0,0,0,0.0,257,116,None,,0,2,0.5,0.6,0,Federico,0.0,0,0,0.0,272,119,351,False,0.0,263,118,0,Calf injury - 25% chance of playing,2022-08-05T11:30:06.019530Z,45,0,0,None,0,,57145.jpg,0.0,0,0,Fernández,0.1,False,None,d,15,4,0.0,215,94,0,12,12,665,665,0.0,0.0,Fernández,0
0,0,0,0,0,0,58845,None,,0,0,0,0,0.0,261,118,None,,0,2,0.0,0.0,0,Ciaran,0.0,0,0,0.0,276,121,352,False,0.0,267,120,0,Joined Sheffield United on loan - Expected back 01 Jul,2022-07-13T23:30:04.924214Z,45,0,0,None,0,,58845.jpg,0.0,0,0,Clark,0.0,False,None,u,15,4,0.0,221,97,0,0,0,46,46,0.0,0.0,Clark,0
0,0,0,None,None,0,59735,None,,0,0,0,0,0.0,190,8,None,,0,1,1.0,1.5,0,Karl,0.0,0,0,0.0,206,22,353,False,0.0,197,22,0,,None,40,0,0,None,0,,59735.jpg,0.0,0,0,Darlow,2.9,False,None,a,15,4,0.0,147,8,0,1141,1141,2180,2180,0.0,0.0,Darlow,0
0,0,2,None,None,0,60689,None,,0,0,0,0,0.0,521,41,None,,0,4,1.8,2.3,1,Chris,1.0,0,0,0.0,522,41,354,False,0.0,520,40,1,,None,60,0,0,2,0,,60689.jpg,1.0,0,0,Wood,1.7,False,None,a,15,4,0.0,517,39,1,1946,1946,7638,7638,0.2,0.2,Wood,0
0,0,0,None,None,0,67089,None,,0,0,0,0,0.0,266,29,None,,0,1,2.2,2.7,0,Martin,0.0,0,0,0.0,281,42,355,False,0.0,272,42,0,,None,45,0,0,None,0,,67089.jpg,0.0,0,0,Dubravka,1.2,False,None,a,15,4,0.0,227,29,0,595,595,4969,4969,0.0,0.0,Dubravka,0
0,0,25,None,None,1,75115,None,,0,0,0,0,25.3,23,1,None,,0,4,2.4,2.9,6,Callum,6.0,0,1,10.9,9,3,356,False,34.2,27,4,89,,None,75,0,0,1,0,,75115.jpg,6.0,0,0,Wilson,3.8,False,None,a,15,4,49.0,10,4,6,11028,11028,5801,5801,0.8,0.8,Wilson,0
0,1,32,None,None,1,77794,1,,0,0,0,0,41.7,9,2,1,,0,2,2.3,2.8,7,Kieran,7.0,0,0,6.9,30,7,357,False,16.8,67,34,90,,None,50,0,0,None,0,,77794.jpg,7.0,0,0,Trippier,20.1,False,None,a,15,4,10.0,67,13,7,34780,34780,13480,13480,1.4,1.4,Trippier,0
0,0,23,None,None,1,78916,None,,0,0,0,0,10.2,79,25,None,,0,2,1.9,2.4,6,Dan,6.0,0,0,5.6,42,11,358,False,10.2,109,54,90,,None,45,0,0,None,0,,78916.jpg,6.0,0,0,Burn,1.2,False,None,a,15,4,36.0,19,2,6,3068,3068,1180,1180,1.3,1.3,Burn,0
0,0,4,None,None,0,90105,2,,0,0,0,0,10.3,77,46,None,,0,3,2.0,2.5,1,Ryan,1.0,0,0,1.3,155,70,359,False,2.2,167,73,9,,None,55,0,0,None,0,,90105.jpg,1.0,0,0,Fraser,0.2,False,None,a,15,4,0.0,485,197,1,198,198,670,670,0.2,0.2,Fraser,0
0,0,0,75,None,0,101148,None,,0,0,0,0,0.0,278,128,None,,0,2,1.4,2.4,0,Jamaal,0.0,0,0,0.0,293,131,360,False,0.0,284,130,0,Thigh injury - 75% chance of playing,2022-08-07T11:30:07.062674Z,45,0,0,None,0,,101148.jpg,0.0,0,0,Lascelles,0.2,False,None,d,15,4,0.0,240,108,0,78,78,802,802,0.0,0.0,Lascelles,0
0,0,0,0,0,0,104547,None,,0,0,0,0,0.0,283,25,None,,0,4,0.0,0.0,0,Dwight,0.0,0,0,0.0,298,24,361,False,0.0,289,21,0,Transferred to Stoke City,2022-07-22T22:30:04.833252Z,45,0,0,None,0,,104547.jpg,0.0,0,0,Gayle,0.2,False,None,u,15,4,0.0,245,22,0,0,0,1343,1343,0.0,0.0,Gayle,0
0,0,0,None,None,0,106618,None,,0,0,0,0,0.0,197,72,None,,0,2,1.0,1.5,0,Paul,0.0,0,0,0.0,213,75,362,False,0.0,204,74,0,,None,40,0,0,None,0,,106618.jpg,0.0,0,0,Dummett,0.6,False,None,a,15,4,0.0,154,49,0,890,890,1087,1087,0.0,0.0,Dummett,0
0,0,0,None,None,0,109528,None,,0,0,0,0,0.0,287,133,None,,0,2,1.9,2.4,0,Javier,0.0,0,0,0.0,302,136,363,False,0.0,293,135,0,,None,45,0,0,None,0,,109528.jpg,0.0,0,0,Manquillo Gaitán,0.1,False,None,a,15,4,0.0,249,113,0,36,36,241,241,0.0,0.0,Manquillo,0
0,0,0,None,None,0,111773,None,,0,0,0,0,0.0,292,136,None,,0,2,1.9,2.4,0,Emil,0.0,0,0,0.0,306,139,364,False,0.0,297,138,0,,None,45,0,0,None,0,,111773.jpg,0.0,0,0,Krafth,0.1,False,None,a,15,4,0.0,255,117,0,28,28,215,215,0.0,0.0,Krafth,0
0,0,3,None,None,0,114243,4,,0,0,0,0,0.0,294,96,None,,0,3,1.0,1.5,1,Jacob,1.0,0,0,0.0,308,96,365,False,0.0,299,91,1,,None,45,0,0,None,0,,114243.jpg,1.0,0,0,Murphy,6.9,False,None,a,15,4,0.0,258,81,1,4888,4888,10313,10313,0.2,0.2,Murphy,0
0,3,43,None,None,1,119471,None,,0,0,0,0,14.6,57,17,2,,1,2,1.9,2.4,15,Fabian,15.0,0,1,10.4,10,1,366,True,64.0,3,1,90,,None,45,0,0,4,0,,119471.jpg,15.0,0,0,Schär,1.2,False,None,a,15,4,25.0,31,4,15,36274,36274,1724,1724,3.3,3.3,Schär,0
0,2,33,None,None,1,169359,3,,0,0,0,0,37.6,12,4,None,,0,2,2.3,2.8,8,Matt,8.0,0,0,5.5,45,13,367,False,17.2,65,32,90,,None,50,0,0,None,0,,169359.jpg,8.0,0,0,Targett,1.3,False,None,a,15,4,0.0,434,191,8,2625,2625,1492,1492,1.6,1.6,Targett,0
0,0,6,None,None,1,170137,None,,0,0,0,0,17.7,40,26,None,,0,3,2.3,2.8,3,Allan,3.0,0,0,10.3,11,7,368,False,5.8,140,57,89,,None,65,0,0,None,0,,170137.jpg,3.0,0,0,Saint-Maximin,7.6,False,None,a,15,4,79.0,2,1,3,10013,10013,13728,13728,0.5,0.5,Saint-Maximin,0
0,0,16,None,None,1,179018,None,,0,0,0,0,31.7,15,11,None,,0,3,1.6,2.1,3,Miguel,3.0,0,0,8.6,17,12,369,False,15.4,77,28,80,,None,50,0,0,None,0,,179018.jpg,3.0,0,0,Almirón Rejala,1.4,False,None,a,15,4,39.0,14,7,3,3456,3456,2198,2198,0.6,0.6,Almirón,0
0,0,9,None,None,0,180135,None,,0,0,0,0,10.3,76,45,None,,0,3,1.0,1.5,1,Sean,1.0,0,0,1.7,137,63,370,False,4.4,147,61,10,,None,45,0,0,None,0,,180135.jpg,1.0,0,0,Longstaff,1.1,False,None,a,15,4,2.0,113,62,1,1407,1407,2031,2031,0.2,0.2,S.Longstaff,0
1,0,28,None,None,1,180974,None,,0,0,0,0,46.1,6,5,None,,0,3,2.2,2.7,6,Joelinton Cássio,6.0,0,0,11.0,8,6,371,False,38.0,18,8,90,,None,60,0,0,3,0,,180974.jpg,6.0,0,0,Apolinário de Lira,0.6,False,None,a,15,4,26.0,30,17,6,3720,3720,1042,1042,1.0,1.0,Joelinton,0
0,0,0,25,25,0,194799,None,,0,0,0,0,0.0,323,152,None,,0,2,0.5,0.6,0,Jamal,0.0,0,0,0.0,335,155,372,False,0.0,326,154,0,Groin Injury - 25% chance of playing,2022-08-05T11:30:06.035015Z,45,0,0,None,0,,194799.jpg,0.0,0,0,Lewis,0.0,False,None,d,15,4,0.0,291,137,0,6,6,339,339,0.0,0.0,Lewis,0
0,0,6,None,None,1,200089,None,,0,0,0,0,14.3,58,37,None,,0,3,1.6,2.1,3,Joe,3.0,0,0,8.7,16,11,373,False,16.0,73,25,79,,None,50,0,0,5,0,,200089.jpg,3.0,0,0,Willock,0.6,False,None,a,15,4,57.0,4,2,3,1530,1530,924,924,0.6,0.6,Willock,0
0,0,17,None,None,1,208706,None,,0,0,0,0,46.5,5,4,None,,0,3,2.2,2.7,3,Bruno,3.0,0,0,7.2,29,19,374,False,22.0,50,20,90,,None,60,0,0,None,0,,208706.jpg,3.0,0,0,Guimarães Rodriguez Moura,10.7,False,None,a,15,4,3.0,109,61,3,10958,10958,17088,17088,0.5,0.5,Bruno Guimarães,0
0,0,0,0,0,0,83314,None,,0,0,0,0,0.0,271,93,None,,0,3,0.0,0.0,0,Jeff,0.0,0,0,0.0,286,93,375,False,0.0,277,88,0,Joined Reading on loan - Expected back 01 Jul,2022-07-13T23:30:04.947320Z,45,0,0,None,0,,83314.jpg,0.0,0,0,Hendrick,0.0,False,None,u,15,4,0.0,232,78,0,0,0,45,45,0.0,0.0,Hendrick,0
0,0,21,None,None,1,98747,None,,0,0,0,0,0.0,436,48,None,,0,1,3.1,3.6,6,Nick,6.0,0,0,0.3,183,14,376,False,2.6,163,14,90,,None,50,0,0,None,0,,98747.jpg,6.0,0,0,Pope,4.4,False,None,a,15,4,0.0,415,48,6,6700,6700,3333,3333,1.2,1.2,Pope,0
0,0,3,None,None,0,220237,None,,0,0,0,0,0.0,343,163,None,,0,2,1.9,2.4,1,Sven,1.0,0,0,0.1,194,70,377,False,0.6,185,69,1,,None,45,0,0,None,0,,220237.jpg,1.0,0,0,Botman,2.4,False,None,a,15,4,0.0,317,154,1,2381,2381,7067,7067,0.2,0.2,Botman,0
0,0,0,None,None,0,215379,None,,0,0,0,0,0.0,338,113,None,,0,3,1.0,1.5,0,Elliot,0.0,0,0,0.0,349,113,552,False,0.0,340,108,0,,None,45,0,0,None,0,,215379.jpg,0.0,0,0,Anderson,0.2,False,None,a,15,4,0.0,311,99,0,762,762,495,495,0.0,0.0,Anderson,0
0,0,10,None,None,0,215136,None,,0,0,0,0,18.8,39,11,None,,0,2,0.5,0.5,0,Neco,0.0,2,0,4.0,69,20,295,False,16.8,66,33,90,,None,40,0,0,None,0,,215136.jpg,0.0,0,0,Williams,28.4,False,None,a,16,17,4.0,93,23,0,18512,18512,17220,17220,0.0,0.0,N.Williams,1
0,0,0,None,None,0,48615,None,,0,0,0,0,0.0,251,91,None,,0,3,0.5,0.5,0,Harry,0.0,0,0,0.0,266,91,378,False,0.0,257,86,0,,None,45,0,0,None,0,,48615.jpg,0.0,0,0,Arter,0.3,False,None,a,16,17,0.0,209,74,0,380,380,788,788,0.0,0.0,Arter,0
0,0,0,None,None,0,56917,None,,0,0,0,0,0.0,255,114,None,,0,2,1.4,1.4,0,Steve,0.0,0,0,0.0,270,117,379,False,0.0,261,116,0,,None,45,0,0,None,0,,56917.jpg,0.0,0,0,Cook,0.2,False,None,a,16,17,0.0,213,92,0,140,140,759,759,0.0,0.0,Cook,0
0,0,0,None,None,0,57647,None,,0,0,0,0,0.0,258,24,None,,0,4,0.5,0.5,0,Lyle,0.0,0,0,0.0,273,23,380,False,0.0,264,20,0,,None,45,0,0,None,0,,57647.jpg,0.0,0,0,Taylor,11.7,False,None,a,16,17,0.0,217,21,0,12876,12876,20556,20556,0.0,0.0,Taylor,0
0,0,13,None,None,0,58771,3,,0,0,0,0,1.3,128,72,None,,0,3,0.5,0.5,2,Jack,2.0,2,0,1.7,136,62,381,False,15.4,76,27,90,,None,45,0,0,None,0,,58771.jpg,2.0,0,0,Colback,1.8,False,None,a,16,17,0.0,219,75,2,3326,3326,2104,2104,0.4,0.4,Colback,0
0,0,0,0,0,0,102836,None,,0,0,0,0,0.0,281,33,None,,0,1,0.0,0.0,0,Brice,0.0,0,0,0.0,296,46,382,False,0.0,287,46,0,Transferred to RC Lens,2022-07-06T13:30:03.861018Z,45,0,0,None,0,,102836.jpg,0.0,0,0,Samba,0.0,False,None,u,16,17,0.0,243,33,0,0,0,26,26,0.0,0.0,Samba,0
0,0,0,None,None,0,166325,2,,0,0,0,0,0.0,311,102,2,,0,3,0.5,0.5,0,Carlos,0.0,0,0,0.0,324,102,383,False,0.0,315,97,0,,None,45,0,0,None,0,,166325.jpg,0.0,0,0,Ribeiro Dias,0.5,False,None,a,16,17,0.0,277,88,0,594,594,1413,1413,0.0,0.0,Cafú,0
0,0,0,None,None,0,168172,None,,0,0,0,0,0.0,451,172,None,,0,3,1.1,1.1,0,Joe,0.0,0,0,0.0,453,171,384,False,0.0,448,168,0,,None,50,0,0,None,0,,168172.jpg,0.0,0,0,Lolley,0.1,False,None,a,16,17,0.0,432,162,0,45,45,331,331,0.0,0.0,Lolley,0
0,0,9,None,None,0,168281,None,,0,0,0,0,0.2,174,63,None,,0,2,1.4,1.4,1,Scott,1.0,2,0,2.9,97,32,385,False,26.8,37,14,90,,None,45,0,0,None,0,,168281.jpg,1.0,0,0,McKenna,0.1,False,None,a,16,17,2.0,112,34,1,84,84,251,251,0.2,0.2,McKenna,0
0,0,0,0,0,0,173399,None,,0,0,0,0,0.0,205,77,None,,0,2,0.0,0.0,0,Mohamed,0.0,0,0,0.0,221,80,386,False,0.0,212,79,0,Season-long loan to FC Luzern,2022-08-04T13:25:02.036499Z,40,0,0,None,0,,173399.jpg,0.0,0,0,Dräger,0.3,False,None,u,16,17,0.0,162,54,0,0,0,2096,2096,0.0,0.0,Dräger,0
0,0,0,0,0,0,204968,None,,0,0,0,0,0.0,468,184,None,,0,3,0.0,0.0,0,Ryan,0.0,0,0,0.0,470,183,387,False,0.0,465,180,0,Knock - Expected back 14 Aug,2022-08-04T17:30:05.670028Z,50,0,0,None,0,,204968.jpg,0.0,0,0,Yates,0.0,False,None,i,16,17,0.0,454,175,0,17,17,263,263,0.0,0.0,Yates,0
0,0,9,None,None,0,208912,None,,0,0,0,0,0.4,158,58,None,,0,2,1.4,1.4,0,Joe,0.0,2,0,1.6,142,56,388,False,16.0,72,37,90,,None,45,0,0,None,0,,208912.jpg,0.0,0,0,Worrall,0.1,False,None,a,16,17,0.0,302,145,0,78,78,330,330,0.0,0.0,Worrall,1
0,0,0,0,0,0,209035,None,,0,0,0,0,0.0,214,83,None,,0,2,0.0,0.0,0,Jonathan,0.0,0,0,0.0,230,86,389,False,0.0,221,85,0,Joined Coventry City on loan - Expected back 01 Jul,2022-07-13T23:30:04.990034Z,40,0,0,None,0,,209035.jpg,0.0,0,0,Panzo,0.0,False,None,u,16,17,0.0,171,60,0,0,0,106,106,0.0,0.0,Panzo,0
0,0,0,0,0,0,209925,None,,0,0,0,0,0.0,472,188,None,,0,3,0.0,0.0,0,Xande,0.0,0,0,0.0,474,187,390,False,0.0,469,184,0,Transferred to Dijon,2022-08-04T13:19:44.715432Z,50,0,0,None,0,,209925.jpg,0.0,0,0,Nascimento da Costa Silva,0.0,False,None,u,16,17,0.0,458,179,0,0,0,313,313,0.0,0.0,Xande Silva,0
0,0,3,None,None,0,217331,None,,0,0,0,0,0.8,144,17,None,,0,4,0.8,0.8,2,Sam,2.0,1,0,1.4,154,17,391,False,5.4,142,9,62,,None,50,0,0,None,0,,217331.jpg,2.0,0,0,Surridge,1.7,False,None,a,16,17,8.0,81,15,2,6565,6565,4899,4899,0.4,0.4,Surridge,0
0,0,0,None,None,0,221403,None,,0,0,0,0,0.0,346,165,None,,0,2,1.4,1.4,0,Richie,0.0,0,0,0.0,356,166,392,False,0.0,347,165,0,,None,45,0,0,None,0,,221403.jpg,0.0,0,0,Laryea,0.0,False,None,a,16,17,0.0,320,156,0,13,13,199,199,0.0,0.0,Laryea,0
0,0,0,None,None,0,242885,None,,0,0,0,0,0.0,362,175,None,,0,2,1.4,1.4,0,Loïc,0.0,0,0,0.0,371,176,393,False,0.0,362,175,0,,None,45,0,0,None,0,,242885.jpg,0.0,0,0,Mbe Soh,0.1,False,None,a,16,17,0.0,337,167,0,10,10,194,194,0.0,0.0,Mbe Soh,0
0,0,3,None,None,0,242898,1,,0,0,0,0,0.9,142,16,1,,0,4,1.3,1.3,2,Brennan,2.0,2,0,0.6,177,19,394,False,0.0,529,41,90,,None,60,0,0,2,0,,242898.jpg,2.0,0,0,Johnson,2.1,False,None,a,16,17,6.0,90,16,2,2066,2066,6461,6461,0.3,0.3,Johnson,0
0,0,1,None,None,0,244930,None,,0,0,0,0,0.3,168,86,None,,0,3,1.1,1.1,1,Alex,1.0,0,0,0.0,478,190,395,False,0.0,474,188,7,,None,50,0,0,None,0,,244930.jpg,1.0,0,0,Mighten,0.0,False,None,a,16,17,0.0,465,183,1,20,20,128,128,0.2,0.2,Mighten,0
0,0,0,None,None,0,437476,None,,0,0,0,0,0.0,373,127,None,,0,3,0.5,0.5,0,Braian,0.0,0,0,0.0,382,127,396,False,0.0,375,122,0,,None,45,0,0,None,0,,437476.jpg,0.0,0,0,Ojeda Rodríguez,0.1,False,None,a,16,17,0.0,349,113,0,118,118,331,331,0.0,0.0,Ojeda,0
0,0,6,None,None,0,210156,None,,0,0,0,0,0.4,162,21,None,,0,4,1.3,1.3,1,Taiwo,1.0,1,0,0.4,181,20,397,False,3.2,158,12,27,,None,60,0,0,None,0,,210156.jpg,1.0,0,0,Awoniyi,1.1,False,None,a,16,17,0.0,527,40,1,1073,1073,4890,4890,0.2,0.2,Awoniyi,0
0,0,26,None,None,0,172649,None,,0,0,0,0,0.0,315,40,None,,0,1,1.7,1.7,3,Dean,3.0,2,0,4.8,53,1,398,False,48.0,7,1,90,,None,45,0,0,None,0,,172649.jpg,3.0,0,7,Henderson,5.5,False,None,a,16,17,0.0,283,40,3,4286,4286,4409,4409,0.7,0.7,Henderson,0
0,0,0,None,None,0,437753,None,,0,0,0,0,0.0,377,179,None,,0,2,1.4,1.4,0,Giulian,0.0,0,0,0.0,385,180,399,False,0.0,378,180,0,,None,45,0,0,None,0,,437753.jpg,0.0,0,0,Biancone,0.1,False,None,a,16,17,0.0,353,172,0,74,74,296,296,0.0,0.0,Biancone,0
0,0,10,None,None,0,199170,None,,0,0,0,0,0.3,164,61,None,,0,2,1.4,1.4,1,Moussa,1.0,2,0,1.9,129,49,507,False,18.6,59,27,82,,None,45,0,0,None,0,,199170.jpg,1.0,0,0,Niakhaté,0.2,False,None,a,16,17,0.0,297,140,1,182,182,560,560,0.2,0.2,Niakhaté,0
0,0,0,0,0,0,204822,None,,0,0,0,0,0.0,330,156,None,,0,2,0.0,0.0,0,Omar,0.0,0,0,0.0,341,158,511,False,0.0,332,157,0,Leg injury - Expected back 01 Oct,2022-07-20T22:30:04.466287Z,45,0,0,None,0,,204822.jpg,0.0,0,0,Richards,0.0,False,None,i,16,17,0.0,301,144,0,9,9,79,79,0.0,0.0,Richards,0
0,0,0,None,None,0,20066,None,,0,0,0,0,0.0,182,2,None,,0,1,0.5,0.5,0,Wayne,0.0,0,0,0.0,198,16,518,False,0.0,189,16,0,,None,40,0,0,None,0,,20066.jpg,0.0,0,0,Hennessey,2.5,False,None,a,16,17,0.0,139,2,0,1345,1345,1844,1844,0.0,0.0,Hennessey,0
0,0,11,None,None,0,114241,None,,0,0,0,0,1.7,121,40,None,,0,2,1.4,1.4,1,Harry,1.0,2,0,0.9,165,62,523,False,7.6,125,58,90,,None,45,0,0,None,0,,114241.jpg,1.0,0,0,Toffolo,0.1,False,None,a,16,17,0.0,257,119,1,76,76,196,196,0.2,0.2,Toffolo,0
0,0,7,None,None,0,243345,None,,0,0,0,0,0.8,145,78,None,,0,3,1.1,1.1,1,Lewis,1.0,1,0,1.9,132,61,524,False,10.4,108,40,74,,None,50,0,0,None,0,,243345.jpg,1.0,0,0,O'Brien,0.1,False,None,a,16,17,8.0,83,51,1,60,60,134,134,0.2,0.2,O'Brien,1
0,0,2,None,None,0,109322,None,,0,0,0,0,14.8,55,36,None,,0,3,1.7,1.7,2,Jesse,2.0,2,0,3.6,82,44,527,False,3.0,160,68,90,,None,60,0,0,None,0,,109322.jpg,2.0,0,0,Lingard,5.7,False,None,a,16,17,18.0,53,32,2,5807,5807,16281,16281,0.3,0.3,Lingard,0
0,0,3,None,None,0,179519,None,,0,0,0,0,0.1,180,90,None,,0,3,1.1,1.1,1,Orel,1.0,1,0,0.3,185,82,536,False,2.6,165,71,15,,None,50,0,0,None,0,,179519.jpg,1.0,0,0,Mangala,0.0,False,None,a,16,17,0.0,441,167,1,46,46,126,126,0.2,0.2,Mangala,0
